Breaker Rating,Load,Length,Hot Wire Size,Ground Wire Size,Poles,Voltage,Load Percent,Baseline Hot Wire Size,Hot Upsize Steps,Test Point Type,Status / Notes,Configuration,Hot Wire Quantity,Ground Wire Quantity,Parallel Sets,Wire Material,Wire Temperature,Base Ampacity,Voltage Drop %
25,5.0,600,#10,#10,1,277.0,20,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.398832628182613
25,5.0,625,#10,#10,1,277.0,20,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.498783987690222
25,5.0,650,#10,#10,1,277.0,20,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.598735347197831
25,5.0,675,#10,#10,1,277.0,20,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
25,7.5,1,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.005997081570456532
25,7.5,25,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.1499270392614133
25,7.5,50,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.2998540785228266
25,7.5,75,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.44978111778423996
25,7.5,100,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.5997081570456532
25,7.5,125,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.7496351963070665
25,7.5,150,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.8995622355684799
25,7.5,175,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.0494892748298932
25,7.5,200,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.1994163140913063
25,7.5,225,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.34934335335272
25,7.5,250,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.499270392614133
25,7.5,275,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.6491974318755467
25,7.5,300,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.7991244711369598
25,7.5,325,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9490515103983728
25,7.5,350,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.0989785496597864
25,7.5,375,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.2489055889211995
25,7.5,400,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3988326281826127
25,7.5,425,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.548759667444026
25,7.5,450,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
25,7.5,475,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.8486137459668526
25,7.5,500,#10,#10,1,277.0,30,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.998540785228266
25,7.5,525,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0763072706398877
25,7.5,550,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1751790454322633
25,7.5,575,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.274050820224639
25,7.5,600,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170143
25,7.5,625,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.4717943698093903
25,7.5,650,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5706661446017653
25,7.5,675,#8,#8,1,277.0,30,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.6695379193941418
25,10.0,1,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.00799610876060871
25,10.0,25,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.19990271901521775
25,10.0,50,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.3998054380304355
25,10.0,75,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.5997081570456533
25,10.0,100,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.799610876060871
25,10.0,125,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.9995135950760887
25,10.0,150,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.1994163140913066
25,10.0,175,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.3993190331065244
25,10.0,200,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.599221752121742
25,10.0,225,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.7991244711369598
25,10.0,250,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9990271901521774
25,10.0,275,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.198929909167395
25,10.0,300,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.398832628182613
25,10.0,325,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.598735347197831
25,10.0,350,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.798638066213049
25,10.0,375,#10,#10,1,277.0,40,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.998540785228266
25,10.0,400,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.109264528904013
25,10.0,425,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.2410935619605143
25,10.0,450,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170147
25,10.0,475,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5047516280735156
25,10.0,500,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.6365806611300164
25,10.0,525,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.7684096941865173
25,10.0,550,#8,#8,1,277.0,40,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.900238727243018
25,10.0,575,#6,#6,1,277.0,40,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,1.9466841018933547
25,10.0,600,#6,#6,1,277.0,40,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.03132254110611
25,10.0,625,#6,#6,1,277.0,40,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.115960980318864
25,10.0,650,#6,#6,1,277.0,40,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.200599419531619
25,10.0,675,#6,#6,1,277.0,40,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2852378587443734
25,12.5,1,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.009995135950760885
25,12.5,25,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.24987839876902218
25,12.5,50,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.49975679753804436
25,12.5,75,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.7496351963070663
25,12.5,100,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.9995135950760887
25,12.5,125,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.2493919938451108
25,12.5,150,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.4992703926141326
25,12.5,175,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.7491487913831552
25,12.5,200,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9990271901521774
25,12.5,225,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.2489055889211995
25,12.5,250,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.4987839876902216
25,12.5,275,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.7486623864592437
25,12.5,300,#10,#10,1,277.0,50,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.9985407852282653
25,12.5,325,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1422217871681384
25,12.5,350,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3070080784887645
25,12.5,375,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.4717943698093903
25,12.5,400,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.636580661130016
25,12.5,425,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.801366952450642
25,12.5,450,#8,#8,1,277.0,50,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.9661532437712674
25,12.5,475,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.010162931302921
25,12.5,500,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.115960980318864
25,12.5,525,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2217590293348075
25,12.5,550,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.3275570783507504
25,12.5,575,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.433355127366694
25,12.5,600,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.539153176382637
25,12.5,625,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.64495122539858
25,12.5,650,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.7507492744145234
25,12.5,675,#6,#6,1,277.0,50,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.856547323430467
25,15.0,1,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.011994163140913065
25,15.0,25,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.2998540785228266
25,15.0,50,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.5997081570456532
25,15.0,75,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.8995622355684799
25,15.0,100,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.1994163140913063
25,15.0,125,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.499270392614133
25,15.0,150,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.7991244711369598
25,15.0,175,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.0989785496597864
25,15.0,200,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3988326281826127
25,15.0,225,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
25,15.0,250,#10,#10,1,277.0,60,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.998540785228266
25,15.0,275,#8,#8,1,277.0,60,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1751790454322633
25,15.0,300,#8,#8,1,277.0,60,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170143
25,15.0,325,#8,#8,1,277.0,60,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5706661446017653
25,15.0,350,#8,#8,1,277.0,60,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.7684096941865173
25,15.0,375,#8,#8,1,277.0,60,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.9661532437712674
25,15.0,400,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.0313225411061095
25,15.0,425,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.1582801999252417
25,15.0,450,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2852378587443734
25,15.0,475,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.412195517563505
25,15.0,500,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.539153176382637
25,15.0,525,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.666110835201769
25,15.0,550,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.793068494020901
25,15.0,575,#6,#6,1,277.0,60,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.920026152840033
25,15.0,600,#4,#4,1,277.0,60,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,1.9829462403979758
25,15.0,625,#4,#4,1,277.0,60,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.0655690004145586
25,15.0,650,#4,#4,1,277.0,60,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.1481917604311405
25,15.0,675,#4,#4,1,277.0,60,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.230814520447723
25,17.5,1,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.013993190331065242
25,17.5,25,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.34982975827663104
25,17.5,50,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.6996595165532621
25,17.5,75,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.049489274829893
25,17.5,100,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.3993190331065242
25,17.5,125,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.7491487913831552
25,17.5,150,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.098978549659786
25,17.5,175,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.448808307936417
25,17.5,200,#10,#10,1,277.0,70,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.7986380662130483
25,17.5,225,#8,#8,1,277.0,70,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0763072706398877
25,17.5,250,#8,#8,1,277.0,70,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3070080784887637
25,17.5,275,#8,#8,1,277.0,70,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5377088863376405
25,17.5,300,#8,#8,1,277.0,70,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.7684096941865173
25,17.5,325,#8,#8,1,277.0,70,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.9991105020353936
25,17.5,350,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.0736417607124866
25,17.5,375,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2217590293348075
25,17.5,400,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.3698762979571275
25,17.5,425,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.5179935665794484
25,17.5,450,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.6661108352017684
25,17.5,475,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.8142281038240893
25,17.5,500,#6,#6,1,277.0,70,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.9623453724464097
25,17.5,525,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.024257620406267
25,17.5,550,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.120650840425613
25,17.5,575,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.2170440604449593
25,17.5,600,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.3134372804643055
25,17.5,625,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.4098305004836513
25,17.5,650,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.506223720502997
25,17.5,675,#4,#4,1,277.0,70,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.6026169405223434
25,20.0,1,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.01599221752121742
25,20.0,25,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.3998054380304355
25,20.0,50,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,0.799610876060871
25,20.0,75,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.1994163140913066
25,20.0,100,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.599221752121742
25,20.0,125,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9990271901521774
25,20.0,150,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.398832628182613
25,20.0,175,#10,#10,1,277.0,80,#10,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.798638066213049
25,20.0,200,#8,#8,1,277.0,80,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.109264528904013
25,20.0,225,#8,#8,1,277.0,80,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170147
25,20.0,250,#8,#8,1,277.0,80,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.6365806611300164
25,20.0,275,#8,#8,1,277.0,80,#10,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.900238727243018
25,20.0,300,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.03132254110611
25,20.0,325,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.200599419531619
25,20.0,350,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.369876297957128
25,20.0,375,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.5391531763826376
25,20.0,400,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.708430054808146
25,20.0,425,#6,#6,1,277.0,80,#10,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.8777069332336556
25,20.0,450,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,1.9829462403979754
25,20.0,475,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.093109920420085
25,20.0,500,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.2032736004421953
25,20.0,525,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.313437280464305
25,20.0,550,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.423600960486415
25,20.0,575,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.5337646405085246
25,20.0,600,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.6439283205306348
25,20.0,625,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.754092000552744
25,20.0,650,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.864255680574854
25,20.0,675,#4,#4,1,277.0,80,#10,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,85,2.974419360596964
25,22.5,1,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,0.017991244711369595
25,22.5,25,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,0.44978111778423996
25,22.5,50,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,0.8995622355684799
25,22.5,75,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,1.34934335335272
25,22.5,100,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,1.7991244711369598
25,22.5,125,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,2.2489055889211995
25,22.5,150,#10,#10,1,277.0,90,#10,0,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
25,22.5,175,#8,#8,1,277.0,90,#10,1,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,50,2.0763072706398877
25,22.5,200,#8,#8,1,277.0,90,#10,1,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170147
25,22.5,225,#8,#8,1,277.0,90,#10,1,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,50,2.6695379193941418
25,22.5,250,#8,#8,1,277.0,90,#10,1,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,50,2.9661532437712683
25,22.5,275,#6,#6,1,277.0,90,#10,2,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,65,2.094801370515676
25,22.5,300,#6,#6,1,277.0,90,#10,2,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,65,2.2852378587443734
25,22.5,325,#6,#6,1,277.0,90,#10,2,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,65,2.475674346973071
25,22.5,350,#6,#6,1,277.0,90,#10,2,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,65,2.666110835201769
25,22.5,375,#6,#6,1,277.0,90,#10,2,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,65,2.856547323430467
25,22.5,400,#4,#4,1,277.0,90,#10,3,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,85,1.9829462403979754
25,22.5,425,#4,#4,1,277.0,90,#10,3,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,85,2.1068803804228495
25,22.5,450,#4,#4,1,277.0,90,#10,3,Coarse,OK - HIGH: Circuit load current (22.5A) is within 90.0% of User-specified breaker rating (25A),277 V / 1 pole,1,1,1,CU,75 C,85,2.230814520447723
